thisRow.t,notes,Get_points.started,text_6.started,textbox.started,Get_points.stopped,textbox.text,Main_instr.started,main_instr_text.started,main_instr_key.started,name,gender,ag,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,0.02643479104153812,0.037511875038035214,0.037511875038035214,3.704749333031941,5555,,,,,,,2025-12-30_19h12.18.186,4_calibr_sum,,2025.1.1,None,2025-12-30 19h12.23.403911 +0400,
,,,,,,,3.7047922080382705,3.7192817910108715,3.7192817910108715,,,,,,,,,,
