Text,thisN,thisTrialN,thisRepN,BJW_slider.response,BJW_slider.rt,BJW_slider.history,w1,w2,corr_answ,op1,op2,xPos1,yPos1,xPos2,yPos2,or1,or2,time,resp_tren.keys,resp_tren.corr,resp_tren.rt,resp_tren.duration,BJW_trials.thisRepN,BJW_trials.thisTrialN,BJW_trials.thisN,BJW_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_L.thisRepN,loop_L.thisTrialN,loop_L.thisN,loop_L.thisIndex,resp.keys,resp.corr,thisRow.t,notes,Main_instr.started,main_instr_text.started,main_instr_key.started,Main_instr.stopped,main_instr_key.keys,main_instr_key.rt,main_instr_key.duration,instr_BJW.started,BJW_inst_text.started,BJW_key_resp.started,instr_BJW.stopped,BJW_key_resp.keys,BJW_key_resp.rt,BJW_key_resp.duration,BJW.started,BJW_text.started,BJW.stopped,BJW_trials.BJW_slider.response,BJW_trials.BJW_slider.rt,BJW_trials.BJW_slider.history,instr.started,instr.stopped,resp_instr.keys,resp_instr.rt,resp_instr.duration,instr_2.started,text_3.started,key_resp.started,instr_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,tren.started,pol_1.started,pol_2.started,text_tren.started,tren.stopped,trials.resp_tren.keys,trials.resp_tren.corr,trials.resp_tren.rt,trials.resp_tren.duration,fb_tren.started,text_fb_tren.started,fb_tren.stopped,text_fb_tren.stopped,instr3.started,instr3.stopped,reesp_instr.keys,reesp_instr.rt,reesp_instr.duration,task_L.started,resp.started,resp.stopped,task_L.stopped,loop_L.resp.keys,loop_L.resp.corr,fb_task.started,fb_task.stopped,name,gender,ag,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"Я уверен, что справедливость всегда побеждает несправедливость.",9,9,0,3.0,0.1330991669674404,"[(3.0, 0.1330991669674404)]",,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,8.154410624993034,,,,,,,,,,,,,,,,8.147118958004285,8.154410624993034,8.288901833002456,3.0,0.1330991669674404,"[(3.0, 0.1330991669674404)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
"Я убежден, что, если человек пережил несправедливость, в будущем это возместится.",10,10,0,3.0,0.12487624998902902,"[(3.0, 0.12487624998902902)]",,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,8.296648457995616,,,,,,,,,,,,,,,,8.291474250028841,8.296648457995616,8.439146500022616,3.0,0.12487624998902902,"[(3.0, 0.12487624998902902)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
"Я твердо уверен, что несправедливость в самых разных жизненных ситуациях (в семье, учебе и т. д.) – скорее исключение, чем правило.",11,11,0,3.0,0.12305233301594853,"[(3.0, 0.12305233301594853)]",,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,8.448586333019193,,,,,,,,,,,,,,,,8.443017666984815,8.448586333019193,8.571911750012077,3.0,0.12305233301594853,"[(3.0, 0.12305233301594853)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
"Я думаю, что все, кто принимает важные решения, стремятся быть справедливыми.",12,12,0,3.0,0.1399424590053968,"[(3.0, 0.1399424590053968)]",,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,8.58028579200618,,,,,,,,,,,,,,,,8.57412241701968,8.58028579200618,8.721779457991943,3.0,0.1399424590053968,"[(3.0, 0.1399424590053968)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.721855457988568,9.827321999997366,space,1.1015356659772806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.827348750026431,9.837212042009924,9.837212042009924,10.342232124996372,space,0.5039330830331892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,0,0,0,,,,0.17,0.16,left,0.3,0.18,-0.3,-0.2,0.3,0.2,5,45,1.0,right,0,0.6548870839760639,None,,,,,0,0,0,2,,,,,,,10.353892042010557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.346434625040274,10.353892042010557,10.353892042010557,10.353892042010557,11.008053833036683,right,0,0.6548870839760639,None,11.009645125013776,11.046749750035815,11.511630374996457,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,1,1,0,,,,0.24,0.25,right,0.13,0.85,-0.3,-0.2,0.3,0.2,0,45,1.5,right,1,0.29464029101654887,None,,,,,0,1,1,6,,,,,,,11.520509292022325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.51195270800963,11.520509292022325,11.520509292022325,11.520509292022325,11.807575208018534,right,1,0.29464029101654887,None,11.808857124997303,11.812022375001106,12.308385999989696,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,2,2,0,,,,0.22,0.21,left,0.17,0.8,-0.18,-0.22,0.18,0.18,45,5,1.0,right,0,0.04040150000946596,None,,,,,0,2,2,0,,,,,,,12.313982125022449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30882791703334,12.313982125022449,12.313982125022449,12.313982125022449,12.357613542000763,right,0,0.04040150000946596,None,12.358563958026934,12.362358624988701,12.857893667009193,,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,3,3,0,,,,0.28,0.27,left,0.13,0.85,-0.18,-0.22,0.18,0.18,5,45,1.5,right,0,0.130451750010252,None,,,,,0,3,3,5,,,,,,,12.862874332990032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.858285791997332,12.862874332990032,12.862874332990032,12.862874332990032,12.990470833028667,right,0,0.130451750010252,None,12.990515000012238,12.994051082991064,13.489714541996364,13.493826041987631,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,4,4,0,,,,0.22,0.23,right,0.15,0.5,-0.2,0.15,0.2,-0.18,45,3,1.5,right,1,0.1471886249491945,None,,,,,0,4,4,4,,,,,,,13.493826041987631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.490047375031281,13.493826041987631,13.493826041987631,13.493826041987631,13.639298667025287,right,1,0.1471886249491945,None,13.640306707995478,13.643905083008576,14.138446166994981,14.141871708037797,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,5,5,0,,,,0.16,0.15,left,0.17,0.7,-0.3,-0.22,0.3,0.18,6,47,1.0,right,0,0.1223073749570176,None,,,,,0,5,5,1,,,,,,,14.141871708037797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.138769707991742,14.141871708037797,14.141871708037797,14.141871708037797,14.274110542028211,right,0,0.1223073749570176,None,14.275086042005569,14.278774667007383,14.773589542019181,14.777407207991928,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,6,6,0,,,,0.21,0.22,right,0.54,0.22,-0.2,0.21,0.2,0.18,37,7,1.5,right,1,0.040156166011001915,None,,,,,0,6,6,3,,,,,,,14.777407207991928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.773910832998808,14.777407207991928,14.777407207991928,14.777407207991928,14.82354850001866,right,1,0.040156166011001915,None,14.824398625001777,14.827987125026993,15.312810125004034,15.320516292005777,,,,,,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.312901625002269,16.49292458302807,space,1.1662419170024805,None,,,,,,,,,,,,2025-12-30_18h16.41.087,4_calibr_sum,,2025.1.1,None,2025-12-30 18h16.59.997793 +0400,
,0,0,0,,,,0.17,0.18,right,0.5,0.2,-0.2,-0.22,0.2,0.18,7,45,0.5,,,,,,,,,,,,,0,0,0,2,,,16.508285999996588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.502371624985244,16.508285999996588,17.00389058300061,16.9929882499855,None,0,16.99412329203915,17.291553542017937,,,,,,,,,,
